timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1595801130406,10,get balance,200,OK,Thread Group 1-38,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801130458,6,create new client,200,OK,Thread Group 1-39,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801130465,2,create new transaction,200,OK,Thread Group 1-39,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801130467,10,get balance,200,OK,Thread Group 1-39,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801130518,5,create new client,200,OK,Thread Group 1-40,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801130524,2,create new transaction,200,OK,Thread Group 1-40,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801130526,10,get balance,200,OK,Thread Group 1-40,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801130577,6,create new client,200,OK,Thread Group 1-41,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801130583,3,create new transaction,200,OK,Thread Group 1-41,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801130586,10,get balance,200,OK,Thread Group 1-41,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801130638,5,create new client,200,OK,Thread Group 1-42,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,0
1595801130644,3,create new transaction,200,OK,Thread Group 1-42,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801130647,9,get balance,200,OK,Thread Group 1-42,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801130697,6,create new client,200,OK,Thread Group 1-43,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801130703,3,create new transaction,200,OK,Thread Group 1-43,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801130707,10,get balance,200,OK,Thread Group 1-43,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801130757,6,create new client,200,OK,Thread Group 1-44,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801130763,3,create new transaction,200,OK,Thread Group 1-44,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801130766,10,get balance,200,OK,Thread Group 1-44,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801130822,5,create new client,200,OK,Thread Group 1-45,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801130828,2,create new transaction,200,OK,Thread Group 1-45,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801130830,10,get balance,200,OK,Thread Group 1-45,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801130882,5,create new client,200,OK,Thread Group 1-46,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801130888,2,create new transaction,200,OK,Thread Group 1-46,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801130890,11,get balance,200,OK,Thread Group 1-46,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,11,0,0
1595801130941,6,create new client,200,OK,Thread Group 1-47,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801130947,2,create new transaction,200,OK,Thread Group 1-47,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801130950,9,get balance,200,OK,Thread Group 1-47,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801130998,5,create new client,200,OK,Thread Group 1-48,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,5,0,1
1595801131004,2,create new transaction,200,OK,Thread Group 1-48,text,true,,177,294,1,1,http://18.224.138.242/transaction,2,0,0
1595801131007,9,get balance,200,OK,Thread Group 1-48,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801131057,6,create new client,200,OK,Thread Group 1-49,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801131063,3,create new transaction,200,OK,Thread Group 1-49,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801131066,9,get balance,200,OK,Thread Group 1-49,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,9,0,0
1595801131117,6,create new client,200,OK,Thread Group 1-50,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
1595801131123,3,create new transaction,200,OK,Thread Group 1-50,text,true,,177,294,1,1,http://18.224.138.242/transaction,3,0,0
1595801131126,10,get balance,200,OK,Thread Group 1-50,text,true,,136,193,1,1,http://18.224.138.242/client/1/balance,10,0,0
1595801131177,6,create new client,200,OK,Thread Group 1-51,text,true,,162,211,1,1,http://18.224.138.242/client/new/100,6,0,1
