timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1595802704495,2,create new transaction,200,,Thread Group 1-39,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802704498,12,get balance,200,,Thread Group 1-39,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802704522,4,create new client,200,,Thread Group 1-40,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802704527,2,create new transaction,200,,Thread Group 1-40,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802704529,13,get balance,200,,Thread Group 1-40,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,13,0,0
1595802704551,5,create new client,200,,Thread Group 1-41,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,5,0,2
1595802704556,3,create new transaction,200,,Thread Group 1-41,text,true,,198,290,1,1,http://3.17.24.20/transaction,3,0,0
1595802704559,12,get balance,200,,Thread Group 1-41,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802704581,5,create new client,200,,Thread Group 1-42,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,5,0,1
1595802704586,3,create new transaction,200,,Thread Group 1-42,text,true,,198,290,1,1,http://3.17.24.20/transaction,3,0,0
1595802704589,12,get balance,200,,Thread Group 1-42,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802704611,5,create new client,200,,Thread Group 1-43,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,5,0,1
1595802704616,3,create new transaction,200,,Thread Group 1-43,text,true,,198,290,1,1,http://3.17.24.20/transaction,3,0,0
1595802704620,12,get balance,200,,Thread Group 1-43,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802704643,4,create new client,200,,Thread Group 1-44,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802704648,2,create new transaction,200,,Thread Group 1-44,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802704650,12,get balance,200,,Thread Group 1-44,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802704672,4,create new client,200,,Thread Group 1-45,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802704677,2,create new transaction,200,,Thread Group 1-45,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802704679,12,get balance,200,,Thread Group 1-45,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802704701,4,create new client,200,,Thread Group 1-46,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,0
1595802704705,2,create new transaction,200,,Thread Group 1-46,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802704708,12,get balance,200,,Thread Group 1-46,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802704731,4,create new client,200,,Thread Group 1-47,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802704736,2,create new transaction,200,,Thread Group 1-47,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802704738,12,get balance,200,,Thread Group 1-47,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802704761,4,create new client,200,,Thread Group 1-48,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802704766,2,create new transaction,200,,Thread Group 1-48,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802704768,13,get balance,200,,Thread Group 1-48,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802704790,4,create new client,200,,Thread Group 1-49,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802704794,3,create new transaction,200,,Thread Group 1-49,text,true,,198,290,1,1,http://3.17.24.20/transaction,3,0,0
1595802704797,12,get balance,200,,Thread Group 1-49,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802704820,5,create new client,200,,Thread Group 1-50,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802704825,2,create new transaction,200,,Thread Group 1-50,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802704828,12,get balance,200,,Thread Group 1-50,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802704851,4,create new client,200,,Thread Group 1-51,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802704856,2,create new transaction,200,,Thread Group 1-51,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802704858,13,get balance,200,,Thread Group 1-51,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,13,0,0
1595802704880,4,create new client,200,,Thread Group 1-52,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802704885,2,create new transaction,200,,Thread Group 1-52,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802704887,13,get balance,200,,Thread Group 1-52,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,13,0,0
1595802704910,5,create new client,200,,Thread Group 1-53,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,5,0,1
1595802704915,2,create new transaction,200,,Thread Group 1-53,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802704918,12,get balance,200,,Thread Group 1-53,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802704940,4,create new client,200,,Thread Group 1-54,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802704945,2,create new transaction,200,,Thread Group 1-54,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802704947,12,get balance,200,,Thread Group 1-54,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802704970,4,create new client,200,,Thread Group 1-55,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802704975,2,create new transaction,200,,Thread Group 1-55,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802704977,12,get balance,200,,Thread Group 1-55,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802704999,4,create new client,200,,Thread Group 1-56,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802705003,2,create new transaction,200,,Thread Group 1-56,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705006,12,get balance,200,,Thread Group 1-56,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802705030,5,create new client,200,,Thread Group 1-57,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,5,0,1
1595802705035,3,create new transaction,200,,Thread Group 1-57,text,true,,198,290,1,1,http://3.17.24.20/transaction,3,0,0
1595802705038,13,get balance,200,,Thread Group 1-57,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,13,0,0
1595802705061,4,create new client,200,,Thread Group 1-58,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802705065,3,create new transaction,200,,Thread Group 1-58,text,true,,198,290,1,1,http://3.17.24.20/transaction,3,0,0
1595802705068,12,get balance,200,,Thread Group 1-58,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802705090,4,create new client,200,,Thread Group 1-59,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802705094,2,create new transaction,200,,Thread Group 1-59,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705097,12,get balance,200,,Thread Group 1-59,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802705120,5,create new client,200,,Thread Group 1-60,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802705125,2,create new transaction,200,,Thread Group 1-60,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705127,13,get balance,200,,Thread Group 1-60,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802705149,5,create new client,200,,Thread Group 1-61,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,5,0,1
1595802705154,2,create new transaction,200,,Thread Group 1-61,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705157,12,get balance,200,,Thread Group 1-61,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802705180,4,create new client,200,,Thread Group 1-62,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802705184,2,create new transaction,200,,Thread Group 1-62,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705187,12,get balance,200,,Thread Group 1-62,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802705210,5,create new client,200,,Thread Group 1-63,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,5,0,1
1595802705215,2,create new transaction,200,,Thread Group 1-63,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705218,12,get balance,200,,Thread Group 1-63,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802705240,4,create new client,200,,Thread Group 1-64,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802705244,2,create new transaction,200,,Thread Group 1-64,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705247,12,get balance,200,,Thread Group 1-64,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802705270,5,create new client,200,,Thread Group 1-65,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802705275,2,create new transaction,200,,Thread Group 1-65,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705277,13,get balance,200,,Thread Group 1-65,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,13,0,0
1595802705299,4,create new client,200,,Thread Group 1-66,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802705303,2,create new transaction,200,,Thread Group 1-66,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705306,12,get balance,200,,Thread Group 1-66,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802705330,4,create new client,200,,Thread Group 1-67,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802705334,3,create new transaction,200,,Thread Group 1-67,text,true,,198,290,1,1,http://3.17.24.20/transaction,3,0,0
1595802705337,12,get balance,200,,Thread Group 1-67,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802705360,5,create new client,200,,Thread Group 1-68,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,5,0,1
1595802705365,2,create new transaction,200,,Thread Group 1-68,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705367,13,get balance,200,,Thread Group 1-68,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,13,0,0
1595802705390,4,create new client,200,,Thread Group 1-69,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802705395,2,create new transaction,200,,Thread Group 1-69,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705397,12,get balance,200,,Thread Group 1-69,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802705420,5,create new client,200,,Thread Group 1-70,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,5,0,1
1595802705425,3,create new transaction,200,,Thread Group 1-70,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705428,12,get balance,200,,Thread Group 1-70,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802705450,4,create new client,200,,Thread Group 1-71,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802705455,2,create new transaction,200,,Thread Group 1-71,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705457,12,get balance,200,,Thread Group 1-71,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802705480,5,create new client,200,,Thread Group 1-72,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,5,0,1
1595802705485,2,create new transaction,200,,Thread Group 1-72,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705488,12,get balance,200,,Thread Group 1-72,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802705510,4,create new client,200,,Thread Group 1-73,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802705514,2,create new transaction,200,,Thread Group 1-73,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705517,11,get balance,200,,Thread Group 1-73,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,11,0,0
1595802705540,5,create new client,200,,Thread Group 1-74,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,5,0,1
1595802705545,2,create new transaction,200,,Thread Group 1-74,text,true,,198,290,1,1,http://3.17.24.20/transaction,2,0,0
1595802705548,11,get balance,200,,Thread Group 1-74,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,11,0,0
1595802705569,4,create new client,200,,Thread Group 1-75,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
1595802705573,3,create new transaction,200,,Thread Group 1-75,text,true,,198,290,1,1,http://3.17.24.20/transaction,3,0,0
1595802705576,12,get balance,200,,Thread Group 1-75,text,true,,157,189,1,1,http://3.17.24.20/client/1/balance,12,0,0
1595802705600,4,create new client,200,,Thread Group 1-76,text,true,,183,207,1,1,http://3.17.24.20/client/new/100,4,0,1
